filename,C1,C2,C3,C4,x0,gamma,ierr,message
rv31_bc6-wd01\dusty\homo\rv31_bc6-wd01_dusty_homo-s6.32456e+14-t0.2-m0.1-a1_global_lum.table.fits,-0.4801138896977402,0.8651730097685683,2.284341046401326,0.10763771637709764,4.58078522859033,0.9726666459110305,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\dusty\homo\rv31_bc6-wd01_dusty_homo-s6.32456e+14-t0.5-m0.1-a1_global_lum.table.fits,-0.1983105662981266,0.7609049975130109,1.9922706101678853,0.06757553079420929,4.579416342423058,0.9611744771773827,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\dusty\homo\rv31_bc6-wd01_dusty_homo-s6.32456e+14-t1.0-m0.1-a1_global_lum.table.fits,0.27557171556725973,0.5834038121089141,1.6853781826633325,0.023361891086806277,4.569077283583312,1.0067320098824544,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\dusty\homo\rv31_bc6-wd01_dusty_homo-s6.32456e+14-t10.0-m0.1-a1_global_lum.table.fits,1.0746451056828041,0.12299724586842864,0.3603370074682254,-0.0022736390173909347,4.55909028624978,1.0082350052677311,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\dusty\homo\rv31_bc6-wd01_dusty_homo-s6.32456e+14-t2.2-m0.1-a1_global_lum.table.fits,0.8297102799216239,0.35954759153990495,1.110621944036055,0.0025143201742589133,4.558745721770682,1.0334962438844804,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\dusty\homo\rv31_bc6-wd01_dusty_homo-s6.32456e+14-t4.6-m0.1-a1_global_lum.table.fits,1.058838211471585,0.20005651682697403,0.5569754397034716,-0.0014629228167092707,4.567667636690762,0.9778314006549937,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\clumpy\rv31_bc6-wd01_shell3_clumpy-s6.32456e+14-t0.1-m0.1-a1_global_lum.table.fits,-0.5999287194533751,0.9179712580934973,2.335269796427426,0.12155912220761497,4.58265173124482,0.9562194370448927,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\clumpy\rv31_bc6-wd01_shell3_clumpy-s6.32456e+14-t0.2-m0.1-a1_global_lum.table.fits,-0.3721213783255371,0.829082990158701,2.151533699349408,0.09251125257562885,4.5800983364474215,0.958921439327032,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\clumpy\rv31_bc6-wd01_shell3_clumpy-s6.32456e+14-t0.5-m0.1-a1_global_lum.table.fits,-0.02158620258223883,0.6944521680378999,2.0114672773277245,0.049367877535066905,4.572307692936836,0.999300164311429,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\clumpy\rv31_bc6-wd01_shell3_clumpy-s6.32456e+14-t1.0-m0.1-a1_global_lum.table.fits,0.582650985197636,0.4767615929467759,1.4808572651150973,0.008395183436931535,4.565834495169127,1.0215845450349028,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\clumpy\rv31_bc6-wd01_shell3_clumpy-s6.32456e+14-t10.0-m0.1-a1_global_lum.table.fits,0.993004224650193,0.10498389075842893,0.33910956715900703,0.01310259537664711,4.572682957843115,0.9736799509658881,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\clumpy\rv31_bc6-wd01_shell3_clumpy-s6.32456e+14-t2.2-m0.1-a1_global_lum.table.fits,1.0961296368194033,0.24742276223391255,0.7292714482828456,-0.002905425110802751,4.5658333620632074,0.9801638827784869,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\clumpy\rv31_bc6-wd01_shell3_clumpy-s6.32456e+14-t4.6-m0.1-a1_global_lum.table.fits,1.1479179618081305,0.12557917636611624,0.3853557999556312,0.004945009774587341,4.560948189834316,0.9820744635093915,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t0.1-m0.1-a1_global_lum.table.fits,-0.7513331883160856,0.9671605690760928,2.4913285649018433,0.14991878002386588,4.579337696465454,0.9529443893213472,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t0.2-m0.1-a1_global_lum.table.fits,-0.6765517485303284,0.9322839915516582,2.5711885525747236,0.14886175019480014,4.579534324708703,0.9727552436186542,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t0.3-m0.1-a1_global_lum.table.fits,-0.6011351431937738,0.9037481270938345,2.45569977693632,0.14481524281104136,4.582292598849547,0.954189784583929,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t0.5-m0.1-a1_global_lum.table.fits,-0.534507003795623,0.8792092212896851,2.450677114411553,0.14092480647331118,4.581227112634317,0.9555463719319517,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t0.7-m0.1-a1_global_lum.table.fits,-0.46535130533003544,0.8422034858573918,2.5458112277509137,0.13531383407101424,4.575619445353034,0.9815058204586433,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t1.0-m0.1-a1_global_lum.table.fits,-0.3376142028255003,0.7918671491244442,2.529811726990104,0.1292874656204989,4.57463985255057,0.9911687942583514,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t1.5-m0.1-a1_global_lum.table.fits,-0.17677455584791857,0.742009732814615,2.4773032542353897,0.12413127151817586,4.572391728322621,0.9985059963812579,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t10.0-m0.1-a1_global_lum.table.fits,0.2783828836424597,0.530900804606114,1.796157145327698,0.11021043680895794,4.554360165088029,0.9507417531868618,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t2.2-m0.1-a1_global_lum.table.fits,-0.038315612658216584,0.6881094043900614,2.402873486752285,0.11643228346765265,4.57126147536213,1.004472470785398,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t3.2-m0.1-a1_global_lum.table.fits,0.11577676529498651,0.6330246308308921,2.2833692302797286,0.11120959472416314,4.570962847471517,1.008182647697996,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t4.6-m0.1-a1_global_lum.table.fits,0.28214125915083016,0.56968603094777,2.1652864646535797,0.11341679436497502,4.570989647409935,1.011568527116195,2,The relative error between two consecutive iterates is at most 0.000000
rv31_bc6-wd01\shell3\homo\rv31_bc6-wd01_shell3_homo-s6.32456e+14-t6.8-m0.1-a1_global_lum.table.fits,0.2912488934831148,0.5442076497114192,2.0511611847675644,0.11696533480006897,4.571252208145846,1.017400720600262,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\clumpy\smcbar-wd01_cloudy_clumpy-s6.32456e+14-t0.1-m0.1-a1_global_lum.table.fits,-7.6706045786667865,2.695831057626172,-1.0,-0.11208511081556663,4.5221283286933325,0.7859124205060628,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\clumpy\smcbar-wd01_cloudy_clumpy-s6.32456e+14-t0.2-m0.1-a1_global_lum.table.fits,-5.290949899846578,2.070579911712409,-1.0,-0.17257512584675386,4.536843648972003,0.8003212294683392,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\clumpy\smcbar-wd01_cloudy_clumpy-s6.32456e+14-t0.5-m0.1-a1_global_lum.table.fits,-2.7647889492338527,1.3666236689617781,-0.7790176902558453,-0.17718691918365714,4.5910565582089795,0.8314316848435752,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\clumpy\smcbar-wd01_cloudy_clumpy-s6.32456e+14-t1.0-m0.1-a1_global_lum.table.fits,-0.5443323211640766,0.6882432136343258,-0.25063620690532873,-0.1066091095500326,4.646382150888661,0.8501092179770637,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\clumpy\smcbar-wd01_cloudy_clumpy-s6.32456e+14-t10.0-m0.1-a1_global_lum.table.fits,0.8233995619235516,0.0932553866210434,-0.04660228348289872,-0.012554380041331413,4.632665884823717,0.8854110505529939,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\clumpy\smcbar-wd01_cloudy_clumpy-s6.32456e+14-t2.2-m0.1-a1_global_lum.table.fits,0.5210821098697659,0.30224239557558313,-0.05809204505341422,-0.04838506652541264,4.637307346555678,0.905397937726503,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\clumpy\smcbar-wd01_cloudy_clumpy-s6.32456e+14-t4.6-m0.1-a1_global_lum.table.fits,0.8073624555357735,0.14475311750461695,-0.03771151415204036,-0.02136392966724675,4.613266333668875,0.9332012806052434,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\homo\smcbar-wd01_cloudy_homo-s6.32456e+14-t0.1-m0.1-a1_global_lum.table.fits,-8.398165807899963,2.8843377303410977,-1.0,-0.06938656804623611,4.515245607881873,0.7830710988244065,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\homo\smcbar-wd01_cloudy_homo-s6.32456e+14-t0.2-m0.1-a1_global_lum.table.fits,-6.6983983617726,2.45051908220737,-1.0,-0.16695499678585274,4.531528546028042,0.8022954286610362,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\homo\smcbar-wd01_cloudy_homo-s6.32456e+14-t0.5-m0.1-a1_global_lum.table.fits,-3.7988166322366097,1.6683854817794614,-1.0,-0.1977152315982203,4.569170913703309,0.8370019692985735,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\homo\smcbar-wd01_cloudy_homo-s6.32456e+14-t1.0-m0.1-a1_global_lum.table.fits,-1.1572052712960321,0.8885104534595346,-0.3371692902405388,-0.1367684787249713,4.642717352371193,0.8093877667159819,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\homo\smcbar-wd01_cloudy_homo-s6.32456e+14-t10.0-m0.1-a1_global_lum.table.fits,0.8994338883341428,0.07580878455941095,-0.015767144340843267,-0.01341177951593686,4.65647860863257,0.8488811807258606,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\homo\smcbar-wd01_cloudy_homo-s6.32456e+14-t2.2-m0.1-a1_global_lum.table.fits,0.37746147072192326,0.3752584002254675,-0.06748957133353344,-0.06328982549762634,4.647760518027351,0.890013409510044,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\cloudy\homo\smcbar-wd01_cloudy_homo-s6.32456e+14-t4.6-m0.1-a1_global_lum.table.fits,0.8266632992418341,0.1531038668520519,-0.017935269062958156,-0.026752773502944898,4.6693399195911365,0.8469368139478028,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\clumpy\smcbar-wd01_dusty_clumpy-s6.32456e+14-t0.1-m0.1-a1_global_lum.table.fits,-8.832785485722779,3.007029714857151,-1.0,-0.030401778825045054,4.510737434657821,0.7774311022136842,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\clumpy\smcbar-wd01_dusty_clumpy-s6.32456e+14-t0.2-m0.1-a1_global_lum.table.fits,-7.510050069774162,2.6537585498507896,-1.0,-0.11899613195539854,4.522369990043712,0.786663732357659,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\clumpy\smcbar-wd01_dusty_clumpy-s6.32456e+14-t0.5-m0.1-a1_global_lum.table.fits,-5.220465205844247,2.0634045853329392,-1.0,-0.18186335112700114,4.547653039895088,0.8082479435832626,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\clumpy\smcbar-wd01_dusty_clumpy-s6.32456e+14-t1.0-m0.1-a1_global_lum.table.fits,-2.451308139318035,1.283832216518179,-0.6668924366357558,-0.1634418116496075,4.596287676779924,0.8347543175039288,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\clumpy\smcbar-wd01_dusty_clumpy-s6.32456e+14-t10.0-m0.1-a1_global_lum.table.fits,0.6468720051060318,0.1853887008402203,-0.07441503825653033,-0.019833690470087945,4.611385021289572,0.8605464037794058,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\clumpy\smcbar-wd01_dusty_clumpy-s6.32456e+14-t2.2-m0.1-a1_global_lum.table.fits,-0.3937578344747018,0.6426477411286549,-0.19039465135774114,-0.09274468395272578,4.6551228781791,0.8091844046969859,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\clumpy\smcbar-wd01_dusty_clumpy-s6.32456e+14-t4.6-m0.1-a1_global_lum.table.fits,0.48878357634174535,0.3026658577122526,-0.0713435105596656,-0.03987103172309869,4.641119976765626,0.8585056448858083,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\homo\smcbar-wd01_dusty_homo-s6.32456e+14-t0.1-m0.1-a1_global_lum.table.fits,-9.387026001262205,3.148566769495083,-1.0,0.014303339572825126,4.5,0.7792110277569687,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\homo\smcbar-wd01_dusty_homo-s6.32456e+14-t0.2-m0.1-a1_global_lum.table.fits,-8.700030809770992,2.9735845644338235,-1.0,-0.05893256495289476,4.509721379780726,0.7660382259721671,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\homo\smcbar-wd01_dusty_homo-s6.32456e+14-t0.5-m0.1-a1_global_lum.table.fits,-7.023869217206699,2.5536727890563315,-1.0,-0.15162350634650254,4.530740418625541,0.7993733081824332,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\homo\smcbar-wd01_dusty_homo-s6.32456e+14-t1.0-m0.1-a1_global_lum.table.fits,-4.176956166014995,1.7944145579818709,-1.0,-0.1695329600193967,4.567266014976706,0.8292307268240884,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\homo\smcbar-wd01_dusty_homo-s6.32456e+14-t10.0-m0.1-a1_global_lum.table.fits,0.3535487806902043,0.32641971952864807,-0.10806691957202755,-0.045132978727548914,4.631082475682588,0.8550227991926485,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\homo\smcbar-wd01_dusty_homo-s6.32456e+14-t2.2-m0.1-a1_global_lum.table.fits,-1.713257845563635,1.0669760155140833,-0.46261188400348413,-0.12326530264976343,4.604440320564102,0.8368015213274773,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\dusty\homo\smcbar-wd01_dusty_homo-s6.32456e+14-t4.6-m0.1-a1_global_lum.table.fits,-0.2614262946513829,0.5738657204264515,-0.20930155382498344,-0.07187510233226707,4.624047919553447,0.836006427017262,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\clumpy\smcbar-wd01_shell3_clumpy-s6.32456e+14-t0.1-m0.1-a1_global_lum.table.fits,-9.218660884598123,3.115848913112344,-1.0,-0.01243481781674583,4.506837000424777,0.7826726357118474,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\clumpy\smcbar-wd01_shell3_clumpy-s6.32456e+14-t0.2-m0.1-a1_global_lum.table.fits,-8.228221967517237,2.8612322658554037,-1.0,-0.10093062163473182,4.518923048467492,0.7781701079932876,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\clumpy\smcbar-wd01_shell3_clumpy-s6.32456e+14-t0.5-m0.1-a1_global_lum.table.fits,-5.922769018636135,2.2748899188939777,-1.0,-0.18002807208850644,4.5420624807164485,0.796936490171423,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\clumpy\smcbar-wd01_shell3_clumpy-s6.32456e+14-t1.0-m0.1-a1_global_lum.table.fits,-2.858684938448289,1.4371037421853528,-0.6958862959498501,-0.16964372348154258,4.599004339969159,0.8403918166124738,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\clumpy\smcbar-wd01_shell3_clumpy-s6.32456e+14-t10.0-m0.1-a1_global_lum.table.fits,0.05474942258818583,0.3735276581440477,-0.18657994355983556,-0.008423022303553313,4.5721566058417045,0.8894206940513638,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\clumpy\smcbar-wd01_shell3_clumpy-s6.32456e+14-t2.2-m0.1-a1_global_lum.table.fits,-0.5675215914507946,0.7188234400041369,-0.20297803582044915,-0.0825472149435871,4.635929375970179,0.8598462578225652,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\clumpy\smcbar-wd01_shell3_clumpy-s6.32456e+14-t3.2-m0.1-a1_global_lum.table.fits,-0.05042015683861597,0.5206774781055539,-0.12907058328432075,-0.05043009162129605,4.63119709029627,0.8350799388680782,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\clumpy\smcbar-wd01_shell3_clumpy-s6.32456e+14-t4.6-m0.1-a1_global_lum.table.fits,0.16798225862395866,0.4096010886514994,-0.1338927252517552,-0.028862150321486105,4.603428612011308,0.858545495232536,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\clumpy\smcbar-wd01_shell3_clumpy-s6.32456e+14-t6.8-m0.1-a1_global_lum.table.fits,0.18510071904983033,0.36242062901105415,-0.15152517710364544,-0.015559117442271047,4.573452259084703,0.8674732959291822,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t0.1-m0.1-a1_global_lum.table.fits,-10.0,3.419528584478013,-1.0,0.06990689079775884,4.5,0.7646238559770114,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t0.2-m0.1-a1_global_lum.table.fits,-10.0,3.4503216921253594,-1.0,0.07007001912968577,4.5,0.7647502275186328,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t0.3-m0.1-a1_global_lum.table.fits,-10.0,3.4469111008342788,-1.0,0.0604027577128662,4.5,0.7457130538402483,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t0.5-m0.1-a1_global_lum.table.fits,-10.0,3.4419549407085595,-1.0,0.0505477534072005,4.507637314432675,0.7593868976005788,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t0.7-m0.1-a1_global_lum.table.fits,-10.0,3.440418516220398,-1.0,0.0350419172637456,4.507877905461509,0.7612123794144415,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t1.0-m0.1-a1_global_lum.table.fits,-9.726712103916656,3.3441786102318094,-1.0,0.017059036043701542,4.516578888501829,0.7792647158137649,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t1.5-m0.1-a1_global_lum.table.fits,-9.077362056198387,3.1955515643068773,-1.0,0.0053188426309348,4.523188317400293,0.7873041794980563,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t10.0-m0.1-a1_global_lum.table.fits,-6.427208290940185,2.443227074594325,-1.0,-0.06323536416464913,4.521969276905668,0.827502095160373,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t2.2-m0.1-a1_global_lum.table.fits,-8.342609593156498,3.0113235565324636,-1.0,-0.009915453379833851,4.527040164494493,0.8010243133242358,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t3.2-m0.1-a1_global_lum.table.fits,-7.866252000490485,2.8626938282431444,-1.0,-0.06527587048359236,4.52432260430118,0.8241328453481104,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t4.6-m0.1-a1_global_lum.table.fits,-6.9710510534143975,2.6128620216662055,-1.0,0.02250395790150207,4.530218817504134,0.8376340876734509,2,The relative error between two consecutive iterates is at most 0.000000
smcbar-wd01\shell3\homo\smcbar-wd01_shell3_homo-s6.32456e+14-t6.8-m0.1-a1_global_lum.table.fits,-6.707172525887523,2.5293231375792673,-1.0,-0.01730539526631594,4.528185596924035,0.8397979432598282,2,The relative error between two consecutive iterates is at most 0.000000
